0,20.34256427,5.626458675,11.98696326,15.20872452,14.9932961,23.14032878,10.96427046,4.006941693,19.73243053
20.34256427,0,15.87272726,14.83244869,8.072012933,6.600115314,4.015178225,10.29577056,23.3705977,0.614723249
5.626458675,15.87272726,0,12.18294524,12.61748922,9.873429249,19.16611012,5.764337006,9.580375489,15.28862664
11.98696326,14.83244869,12.18294524,0,6.837454339,13.524508,15.67103886,11.9492047,12.59303053,14.29676933
15.20872452,8.072012933,12.61748922,6.837454339,0,8.607586381,8.964769659,9.182009454,17.29445581,7.571149774
14.9932961,6.600115314,9.873429249,13.524508,8.607586381,0,10.46709809,4.110744459,18.52031641,6.119572403
23.14032878,4.015178225,19.16611012,15.67103886,8.964769659,10.46709809,0,13.85654453,25.79651521,4.383249227
10.96427046,10.29577056,5.764337006,11.9492047,9.182009454,4.110744459,13.85654453,0,14.62051989,9.7390255
4.006941693,23.3705977,9.580375489,12.59303053,17.29445581,18.52031641,25.79651521,14.62051989,0,22.75587445
19.73243053,0.614723249,15.28862664,14.29676933,7.571149774,6.119572403,4.383249227,9.7390255,22.75587445,0
