0,21.41630465,6.917121344,19.94023866,16.08345629,18.60673375,10.0855517,13.97659548,21.22254113,16.76195832
21.41630465,0,18.05940108,3.051265262,8.228488044,8.692194309,13.93724482,8.880713601,7.805438285,17.73149753
6.917121344,18.05940108,0,15.8337515,15.41237393,18.24839291,11.67582634,9.356003467,20.37884897,19.83527183
19.94023866,3.051265262,15.8337515,0,9.165960137,10.44174573,13.74084927,6.479515873,10.20793353,18.85292407
16.08345629,8.228488044,15.41237393,9.165960137,0,2.843204557,6.618741232,9.393952486,5.166580235,9.691630114
18.60673375,8.692194309,18.24839291,10.44174573,2.843204557,0,8.74747158,11.93723186,2.777168043,9.297632901
10.0855517,13.93724482,11.67582634,13.74084927,6.618741232,8.74747158,0,10.44198022,11.48250559,8.269114713
13.97659548,8.880713601,9.356003467,6.479515873,9.393952486,11.93723186,10.44198022,0,13.16159104,17.73379251
21.22254113,7.805438285,20.37884897,10.20793353,5.166580235,2.777168043,11.48250559,13.16159104,0,11.4864921
16.76195832,17.73149753,19.83527183,18.85292407,9.691630114,9.297632901,8.269114713,17.73379251,11.4864921,0
